placement,group,comp,grp_count,grp_placement,mode
2,12,"Annie, Controller, Cyberboss, Ekko, Kobuko, Naafiri, Neeko, Samira, StreetDemon, Supercharge, Yuumi, Ziggs",113,4.63,"Annie, Controller, Cyberboss, Ekko, Kobuko, Naafiri, Neeko, Samira, StreetDemon, Supercharge, Yuumi, Ziggs"
7,13,"Armorclad, Divinicorp, Draven, EdgeRunner, Overlord, Renekton, Sejuani, Swift, TwistedFate, Zeri",79,4.16,"Armorclad, Divinicorp, Draven, EdgeRunner, Galio, Overlord, Renekton, Sejuani, Swift, TwistedFate, Zeri"
8,13,"Armorclad, Divinicorp, Draven, Galio, Overlord, Renekton, Sejuani, Swift, TwistedFate, Zeri",79,4.16,"Armorclad, Divinicorp, Draven, EdgeRunner, Galio, Overlord, Renekton, Sejuani, Swift, TwistedFate, Zeri"
8,13,"Armorclad, Divinicorp, Draven, EdgeRunner, Overlord, Renekton, Sejuani, Swift, TwistedFate, Zeri",79,4.16,"Armorclad, Divinicorp, Draven, EdgeRunner, Galio, Overlord, Renekton, Sejuani, Swift, TwistedFate, Zeri"
7,13,"Armorclad, Divinicorp, Draven, EdgeRunner, Galio, Overlord, Renekton, Sejuani, Swift, TwistedFate, Zeri",79,4.16,"Armorclad, Divinicorp, Draven, EdgeRunner, Galio, Overlord, Renekton, Sejuani, Swift, TwistedFate, Zeri"
1,13,"Armorclad, Divinicorp, Draven, EdgeRunner, Galio, Overlord, Renekton, Sejuani, Senna, Strong, Suits, Swift, Zed, Zeri",79,4.16,"Armorclad, Divinicorp, Draven, EdgeRunner, Galio, Overlord, Renekton, Sejuani, Swift, TwistedFate, Zeri"
1,13,"Armorclad, Divinicorp, Draven, EdgeRunner, Galio, Kobuko, Overlord, Renekton, Sejuani, Swift, TwistedFate, Zeri",79,4.16,"Armorclad, Divinicorp, Draven, EdgeRunner, Galio, Overlord, Renekton, Sejuani, Swift, TwistedFate, Zeri"
8,13,"Armorclad, Divinicorp, Draven, Galio, Illaoi, Overlord, Renekton, Swift, TwistedFate, Zeri",79,4.16,"Armorclad, Divinicorp, Draven, EdgeRunner, Galio, Overlord, Renekton, Sejuani, Swift, TwistedFate, Zeri"
1,13,"Armorclad, BallisTek, Bruiser, Divinicorp, Draven, EdgeRunner, Gragas, Kobuko, Overlord, Renekton, Sejuani, Swift, TwistedFate, Zeri",79,4.16,"Armorclad, Divinicorp, Draven, EdgeRunner, Galio, Overlord, Renekton, Sejuani, Swift, TwistedFate, Zeri"
5,13,"Armorclad, BallisTek, Bruiser, Chogath, Divinicorp, Draven, EdgeRunner, Mordekaiser, Overlord, Renekton, Sejuani, Swift, TwistedFate, Zeri",79,4.16,"Armorclad, Divinicorp, Draven, EdgeRunner, Galio, Overlord, Renekton, Sejuani, Swift, TwistedFate, Zeri"
8,13,"Armorclad, Draven, Jinx, Marksman, Swift, TwistedFate, Virus, Zac, Zeri",79,4.16,"Armorclad, Divinicorp, Draven, EdgeRunner, Galio, Overlord, Renekton, Sejuani, Swift, TwistedFate, Zeri"
5,13,"Armorclad, Divinicorp, Draven, EdgeRunner, Galio, Overlord, Renekton, Sejuani, Swift, TwistedFate, Zeri",79,4.16,"Armorclad, Divinicorp, Draven, EdgeRunner, Galio, Overlord, Renekton, Sejuani, Swift, TwistedFate, Zeri"
8,13,"Armorclad, Draven, EdgeRunner, Galio, Sejuani, Swift, TwistedFate, Zeri",79,4.16,"Armorclad, Divinicorp, Draven, EdgeRunner, Galio, Overlord, Renekton, Sejuani, Swift, TwistedFate, Zeri"
6,13,"Armorclad, Divinicorp, Draven, EdgeRunner, Overlord, Renekton, Sejuani, Swift, TwistedFate, Zeri",79,4.16,"Armorclad, Divinicorp, Draven, EdgeRunner, Galio, Overlord, Renekton, Sejuani, Swift, TwistedFate, Zeri"
5,13,"Armorclad, BallisTek, Bruiser, Chogath, Divinicorp, EdgeRunner, Jhin, Mordekaiser, Overlord, Renekton, Sejuani, Swift, Virus, Zac, Zeri",79,4.16,"Armorclad, Divinicorp, Draven, EdgeRunner, Galio, Overlord, Renekton, Sejuani, Swift, TwistedFate, Zeri"
7,13,"Armorclad, Divinicorp, Draven, EdgeRunner, Overlord, Renekton, Sejuani, Swift, TwistedFate, Zeri",79,4.16,"Armorclad, Divinicorp, Draven, EdgeRunner, Galio, Overlord, Renekton, Sejuani, Swift, TwistedFate, Zeri"
1,13,"Armorclad, Divinicorp, Draven, EdgeRunner, Illaoi, Overlord, Renekton, Sejuani, Swift, TwistedFate, Zeri",79,4.16,"Armorclad, Divinicorp, Draven, EdgeRunner, Galio, Overlord, Renekton, Sejuani, Swift, TwistedFate, Zeri"
5,13,"Armorclad, Divinicorp, Draven, EdgeRunner, Galio, Overlord, Renekton, Sejuani, Senna, Strong, Suits, Swift, Zed, Zeri",79,4.16,"Armorclad, Divinicorp, Draven, EdgeRunner, Galio, Overlord, Renekton, Sejuani, Swift, TwistedFate, Zeri"
6,13,"Armorclad, Divinicorp, Draven, EdgeRunner, Galio, Immortal, Overlord, Renekton, Sejuani, Senna, Strong, Suits, Swift, Viego, ViegoUniqueTrait, Zed, Zeri",79,4.16,"Armorclad, Divinicorp, Draven, EdgeRunner, Galio, Overlord, Renekton, Sejuani, Swift, TwistedFate, Zeri"
6,13,"Armorclad, Divinicorp, Draven, EdgeRunner, Overlord, Renekton, Sejuani, Suits, Swift, TwistedFate, Zed, Zeri",79,4.16,"Armorclad, Divinicorp, Draven, EdgeRunner, Galio, Overlord, Renekton, Sejuani, Swift, TwistedFate, Zeri"
6,13,"Armorclad, Divinicorp, Draven, EdgeRunner, Galio, Leona, Overlord, Renekton, Sejuani, Suits, Swift, Viego, ViegoUniqueTrait, Virus, Zac, Zed, Zeri",79,4.16,"Armorclad, Divinicorp, Draven, EdgeRunner, Galio, Overlord, Renekton, Sejuani, Swift, TwistedFate, Zeri"
1,13,"Armorclad, Divinicorp, Draven, Kobuko, Overlord, Renekton, Sejuani, Swift, TwistedFate, Virus, Zac, Zeri",79,4.16,"Armorclad, Divinicorp, Draven, EdgeRunner, Galio, Overlord, Renekton, Sejuani, Swift, TwistedFate, Zeri"
7,13,"Armorclad, Divinicorp, Draven, EdgeRunner, Galio, Overlord, Renekton, Sejuani, Swift, TwistedFate, Zeri",79,4.16,"Armorclad, Divinicorp, Draven, EdgeRunner, Galio, Overlord, Renekton, Sejuani, Swift, TwistedFate, Zeri"
8,13,"Armorclad, Divinicorp, Draven, EdgeRunner, Galio, Overlord, Renekton, Sejuani, Swift, TwistedFate, Zeri",79,4.16,"Armorclad, Divinicorp, Draven, EdgeRunner, Galio, Overlord, Renekton, Sejuani, Swift, TwistedFate, Zeri"
7,13,"Armorclad, Divinicorp, Draven, EdgeRunner, Galio, Overlord, Renekton, Sejuani, Swift, TwistedFate, Zeri",79,4.16,"Armorclad, Divinicorp, Draven, EdgeRunner, Galio, Overlord, Renekton, Sejuani, Swift, TwistedFate, Zeri"
7,13,"Armorclad, Divinicorp, Draven, Galio, Overlord, Renekton, Sejuani, Swift, TwistedFate, Zeri",79,4.16,"Armorclad, Divinicorp, Draven, EdgeRunner, Galio, Overlord, Renekton, Sejuani, Swift, TwistedFate, Zeri"
6,13,"Armorclad, Divinicorp, Draven, Galio, Overlord, Renekton, Sejuani, Swift, TwistedFate, Zeri",79,4.16,"Armorclad, Divinicorp, Draven, EdgeRunner, Galio, Overlord, Renekton, Sejuani, Swift, TwistedFate, Zeri"
6,13,"Armorclad, Divinicorp, Draven, EdgeRunner, Galio, Overlord, Renekton, Sejuani, Senna, Strong, Suits, Swift, Zed, Zeri",79,4.16,"Armorclad, Divinicorp, Draven, EdgeRunner, Galio, Overlord, Renekton, Sejuani, Swift, TwistedFate, Zeri"
6,13,"Armorclad, Divinicorp, Draven, EdgeRunner, Overlord, Renekton, Sejuani, Swift, TwistedFate, Zeri",79,4.16,"Armorclad, Divinicorp, Draven, EdgeRunner, Galio, Overlord, Renekton, Sejuani, Swift, TwistedFate, Zeri"
5,13,"Armorclad, Divinicorp, Draven, Galio, Overlord, Renekton, Sejuani, Senna, Strong, Suits, Swift, Virus, Zac, Zed, Zeri",79,4.16,"Armorclad, Divinicorp, Draven, EdgeRunner, Galio, Overlord, Renekton, Sejuani, Swift, TwistedFate, Zeri"
8,13,"Armorclad, Divinicorp, Draven, EdgeRunner, Galio, Overlord, Renekton, Sejuani, Swift, TwistedFate, Zeri",79,4.16,"Armorclad, Divinicorp, Draven, EdgeRunner, Galio, Overlord, Renekton, Sejuani, Swift, TwistedFate, Zeri"
8,13,"Armorclad, Draven, EdgeRunner, Kobuko, Sejuani, Swift, TwistedFate, Zeri",79,4.16,"Armorclad, Divinicorp, Draven, EdgeRunner, Galio, Overlord, Renekton, Sejuani, Swift, TwistedFate, Zeri"
8,13,"Armorclad, Divinicorp, Draven, Overlord, Renekton, Sejuani, Swift, TwistedFate, Virus, Zac, Zeri",79,4.16,"Armorclad, Divinicorp, Draven, EdgeRunner, Galio, Overlord, Renekton, Sejuani, Swift, TwistedFate, Zeri"
1,13,"Armorclad, Bruiser, Cutter, Darius, Divinicorp, Draven, EdgeRunner, Marksman, Mob, Mordekaiser, Overlord, Renekton, Sejuani, Swift, TwistedFate, Zeri",79,4.16,"Armorclad, Divinicorp, Draven, EdgeRunner, Galio, Overlord, Renekton, Sejuani, Swift, TwistedFate, Zeri"
6,13,"Armorclad, Divinicorp, Draven, EdgeRunner, Galio, Overlord, Renekton, Sejuani, Senna, Strong, Suits, Swift, Zed, Zeri",79,4.16,"Armorclad, Divinicorp, Draven, EdgeRunner, Galio, Overlord, Renekton, Sejuani, Swift, TwistedFate, Zeri"
8,13,"Armorclad, Bruiser, Divinicorp, Draven, EdgeRunner, Kobuko, Mordekaiser, Overlord, Renekton, Sejuani, Swift, TwistedFate, Zeri",79,4.16,"Armorclad, Divinicorp, Draven, EdgeRunner, Galio, Overlord, Renekton, Sejuani, Swift, TwistedFate, Zeri"
8,13,"Armorclad, Divinicorp, Draven, Galio, Overlord, Renekton, Sejuani, Swift, TwistedFate, Zeri",79,4.16,"Armorclad, Divinicorp, Draven, EdgeRunner, Galio, Overlord, Renekton, Sejuani, Swift, TwistedFate, Zeri"
8,13,"Armorclad, Draven, Galio, Sejuani, Swift, TwistedFate, Virus, Zac, Zeri",79,4.16,"Armorclad, Divinicorp, Draven, EdgeRunner, Galio, Overlord, Renekton, Sejuani, Swift, TwistedFate, Zeri"
8,13,"Armorclad, Draven, EdgeRunner, Galio, Sejuani, Shyvana, Swift, TwistedFate, Zeri",79,4.16,"Armorclad, Divinicorp, Draven, EdgeRunner, Galio, Overlord, Renekton, Sejuani, Swift, TwistedFate, Zeri"
1,13,"Armorclad, Divinicorp, Draven, EdgeRunner, Galio, Overlord, Renekton, Sejuani, Senna, Strong, Suits, Swift, Zed, Zeri",79,4.16,"Armorclad, Divinicorp, Draven, EdgeRunner, Galio, Overlord, Renekton, Sejuani, Swift, TwistedFate, Zeri"
1,13,"Armorclad, Bruiser, Divinicorp, Draven, EdgeRunner, Gragas, Mordekaiser, Overlord, Renekton, Sejuani, Swift, TwistedFate, Zeri",79,4.16,"Armorclad, Divinicorp, Draven, EdgeRunner, Galio, Overlord, Renekton, Sejuani, Swift, TwistedFate, Zeri"
5,13,"Armorclad, Divinicorp, Draven, EdgeRunner, Galio, Overlord, Renekton, Sejuani, Senna, Strong, Suits, Swift, Zed, Zeri",79,4.16,"Armorclad, Divinicorp, Draven, EdgeRunner, Galio, Overlord, Renekton, Sejuani, Swift, TwistedFate, Zeri"
2,13,"Armorclad, Divinicorp, Draven, EdgeRunner, Overlord, Renekton, Sejuani, Swift, TwistedFate, Virus, Zac, Zeri",79,4.16,"Armorclad, Divinicorp, Draven, EdgeRunner, Galio, Overlord, Renekton, Sejuani, Swift, TwistedFate, Zeri"
4,13,"Armorclad, Divinicorp, Draven, EdgeRunner, Galio, Overlord, Renekton, Sejuani, Swift, TwistedFate, Zeri",79,4.16,"Armorclad, Divinicorp, Draven, EdgeRunner, Galio, Overlord, Renekton, Sejuani, Swift, TwistedFate, Zeri"
2,13,"Armorclad, Divinicorp, Draven, EdgeRunner, Galio, Overlord, Renekton, Sejuani, Suits, Swift, Zed, Zeri",79,4.16,"Armorclad, Divinicorp, Draven, EdgeRunner, Galio, Overlord, Renekton, Sejuani, Swift, TwistedFate, Zeri"
2,13,"Armorclad, Divinicorp, Draven, EdgeRunner, Overlord, Renekton, Sejuani, Shyvana, Swift, TwistedFate, Virus, Zac, Zeri",79,4.16,"Armorclad, Divinicorp, Draven, EdgeRunner, Galio, Overlord, Renekton, Sejuani, Swift, TwistedFate, Zeri"
4,13,"Armorclad, Divinicorp, Draven, EdgeRunner, Mordekaiser, Overlord, Renekton, Sejuani, Swift, TwistedFate, Zeri",79,4.16,"Armorclad, Divinicorp, Draven, EdgeRunner, Galio, Overlord, Renekton, Sejuani, Swift, TwistedFate, Zeri"
1,13,"Armorclad, Divinicorp, Draven, EdgeRunner, Galio, Garen, Netgod, Overlord, Renekton, Sejuani, Swift, TwistedFate, Virus, Zac, Zeri",79,4.16,"Armorclad, Divinicorp, Draven, EdgeRunner, Galio, Overlord, Renekton, Sejuani, Swift, TwistedFate, Zeri"
4,13,"Armorclad, Bruiser, Divinicorp, EdgeRunner, Gragas, Jhin, Marksman, Mordekaiser, Overlord, Renekton, Sejuani, Swift, Zeri",79,4.16,"Armorclad, Divinicorp, Draven, EdgeRunner, Galio, Overlord, Renekton, Sejuani, Swift, TwistedFate, Zeri"
3,13,"Armorclad, Divinicorp, Draven, EdgeRunner, Galio, Overlord, Renekton, Sejuani, Swift, TwistedFate, Zeri",79,4.16,"Armorclad, Divinicorp, Draven, EdgeRunner, Galio, Overlord, Renekton, Sejuani, Swift, TwistedFate, Zeri"
1,13,"Armorclad, BallisTek, Divinicorp, Draven, EdgeRunner, Galio, Overlord, Renekton, Sejuani, Shyvana, Swift, TwistedFate, Urgot, Zeri",79,4.16,"Armorclad, Divinicorp, Draven, EdgeRunner, Galio, Overlord, Renekton, Sejuani, Swift, TwistedFate, Zeri"
4,13,"Armorclad, Divinicorp, Draven, EdgeRunner, Galio, Overlord, Renekton, Sejuani, Senna, Strong, Suits, Swift, Zed, Zeri",79,4.16,"Armorclad, Divinicorp, Draven, EdgeRunner, Galio, Overlord, Renekton, Sejuani, Swift, TwistedFate, Zeri"
2,13,"Armorclad, BallisTek, Divinicorp, Draven, EdgeRunner, Galio, Overlord, Renekton, Sejuani, Swift, TwistedFate, Urgot, Zeri",79,4.16,"Armorclad, Divinicorp, Draven, EdgeRunner, Galio, Overlord, Renekton, Sejuani, Swift, TwistedFate, Zeri"
4,13,"Armorclad, Divinicorp, Draven, EdgeRunner, Galio, Overlord, Renekton, Sejuani, Swift, TwistedFate, Zeri",79,4.16,"Armorclad, Divinicorp, Draven, EdgeRunner, Galio, Overlord, Renekton, Sejuani, Swift, TwistedFate, Zeri"
2,13,"Armorclad, BallisTek, Bruiser, Chogath, Divinicorp, Draven, Kobuko, Overlord, Renekton, Sejuani, Swift, TwistedFate, Virus, Zac, Zeri",79,4.16,"Armorclad, Divinicorp, Draven, EdgeRunner, Galio, Overlord, Renekton, Sejuani, Swift, TwistedFate, Zeri"
3,13,"Armorclad, Divinicorp, Draven, EdgeRunner, Overlord, Renekton, Sejuani, Shyvana, Swift, TwistedFate, Virus, Zac, Zeri",79,4.16,"Armorclad, Divinicorp, Draven, EdgeRunner, Galio, Overlord, Renekton, Sejuani, Swift, TwistedFate, Zeri"
4,13,"Armorclad, Divinicorp, Draven, EdgeRunner, Galio, Marksman, Overlord, Renekton, Sejuani, Swift, TwistedFate, Zeri",79,4.16,"Armorclad, Divinicorp, Draven, EdgeRunner, Galio, Overlord, Renekton, Sejuani, Swift, TwistedFate, Zeri"
1,13,"Armorclad, Divinicorp, Draven, Galio, Overlord, Renekton, Sejuani, Suits, Swift, TwistedFate, Zed, Zeri",79,4.16,"Armorclad, Divinicorp, Draven, EdgeRunner, Galio, Overlord, Renekton, Sejuani, Swift, TwistedFate, Zeri"
1,13,"Armorclad, Divinicorp, Draven, EdgeRunner, Galio, Overlord, Renekton, Sejuani, Senna, Strong, Suits, Swift, Zed, Zeri",79,4.16,"Armorclad, Divinicorp, Draven, EdgeRunner, Galio, Overlord, Renekton, Sejuani, Swift, TwistedFate, Zeri"
1,13,"Armorclad, Divinicorp, Draven, EdgeRunner, Galio, Overlord, Renekton, Sejuani, Senna, Swift, TwistedFate, Zeri",79,4.16,"Armorclad, Divinicorp, Draven, EdgeRunner, Galio, Overlord, Renekton, Sejuani, Swift, TwistedFate, Zeri"
1,13,"Armorclad, Bruiser, Divinicorp, Draven, Gragas, Kobuko, Overlord, Renekton, Sejuani, Swift, TwistedFate, Virus, Zac, Zeri",79,4.16,"Armorclad, Divinicorp, Draven, EdgeRunner, Galio, Overlord, Renekton, Sejuani, Swift, TwistedFate, Zeri"
1,13,"Armorclad, BallisTek, Divinicorp, Draven, EdgeRunner, Galio, Overlord, Renekton, Sejuani, Swift, Urgot, Virus, Zac, Zeri",79,4.16,"Armorclad, Divinicorp, Draven, EdgeRunner, Galio, Overlord, Renekton, Sejuani, Swift, TwistedFate, Zeri"
1,13,"Armorclad, Divinicorp, Draven, EdgeRunner, Galio, Overlord, Renekton, Sejuani, Swift, TwistedFate, Zeri",79,4.16,"Armorclad, Divinicorp, Draven, EdgeRunner, Galio, Overlord, Renekton, Sejuani, Swift, TwistedFate, Zeri"
2,13,"Armorclad, Divinicorp, Draven, Galio, Overlord, Renekton, Suits, Swift, TwistedFate, Virus, Zac, Zed, Zeri",79,4.16,"Armorclad, Divinicorp, Draven, EdgeRunner, Galio, Overlord, Renekton, Sejuani, Swift, TwistedFate, Zeri"
4,13,"Armorclad, Divinicorp, Draven, EdgeRunner, Galio, Overlord, Renekton, Sejuani, Swift, TwistedFate, Zeri",79,4.16,"Armorclad, Divinicorp, Draven, EdgeRunner, Galio, Overlord, Renekton, Sejuani, Swift, TwistedFate, Zeri"
1,13,"Armorclad, Divinicorp, Draven, EdgeRunner, Galio, Kobuko, Overlord, Renekton, Sejuani, Swift, TwistedFate, Zeri",79,4.16,"Armorclad, Divinicorp, Draven, EdgeRunner, Galio, Overlord, Renekton, Sejuani, Swift, TwistedFate, Zeri"
4,13,"Armorclad, BallisTek, Divinicorp, Draven, EdgeRunner, Overlord, Renekton, Sejuani, Swift, TwistedFate, Urgot, Zeri",79,4.16,"Armorclad, Divinicorp, Draven, EdgeRunner, Galio, Overlord, Renekton, Sejuani, Swift, TwistedFate, Zeri"
1,13,"Armorclad, Divinicorp, Draven, EdgeRunner, Mordekaiser, Overlord, Renekton, Sejuani, Swift, Techie, TwistedFate, Virus, Zac, Zeri",79,4.16,"Armorclad, Divinicorp, Draven, EdgeRunner, Galio, Overlord, Renekton, Sejuani, Swift, TwistedFate, Zeri"
3,13,"Armorclad, Divinicorp, Draven, EdgeRunner, Galio, Overlord, Renekton, Sejuani, Swift, TwistedFate, Zeri",79,4.16,"Armorclad, Divinicorp, Draven, EdgeRunner, Galio, Overlord, Renekton, Sejuani, Swift, TwistedFate, Zeri"
5,13,"Armorclad, Divinicorp, Draven, EdgeRunner, Galio, Overlord, Renekton, Sejuani, Swift, TwistedFate, Zeri",79,4.16,"Armorclad, Divinicorp, Draven, EdgeRunner, Galio, Overlord, Renekton, Sejuani, Swift, TwistedFate, Zeri"
3,13,"Armorclad, Divinicorp, Draven, EdgeRunner, Galio, Overlord, Renekton, Sejuani, Swift, TwistedFate, Zeri",79,4.16,"Armorclad, Divinicorp, Draven, EdgeRunner, Galio, Overlord, Renekton, Sejuani, Swift, TwistedFate, Zeri"
2,13,"Armorclad, Divinicorp, Draven, EdgeRunner, Galio, Overlord, Renekton, Sejuani, Swift, TwistedFate, Virus, Zac, Zeri",79,4.16,"Armorclad, Divinicorp, Draven, EdgeRunner, Galio, Overlord, Renekton, Sejuani, Swift, TwistedFate, Zeri"
2,13,"Armorclad, Divinicorp, Draven, Galio, Overlord, Renekton, Sejuani, Swift, TwistedFate, Virus, Zac, Zeri",79,4.16,"Armorclad, Divinicorp, Draven, EdgeRunner, Galio, Overlord, Renekton, Sejuani, Swift, TwistedFate, Zeri"
2,13,"Divinicorp, Draven, Overlord, Renekton, Swift, Zeri",79,4.16,"Armorclad, Divinicorp, Draven, EdgeRunner, Galio, Overlord, Renekton, Sejuani, Swift, TwistedFate, Zeri"
4,13,"Armorclad, Divinicorp, Draven, Overlord, Renekton, Sejuani, Swift, TwistedFate, Virus, Zac, Zeri",79,4.16,"Armorclad, Divinicorp, Draven, EdgeRunner, Galio, Overlord, Renekton, Sejuani, Swift, TwistedFate, Zeri"
3,13,"Armorclad, Divinicorp, Draven, EdgeRunner, Overlord, Renekton, Sejuani, Swift, TwistedFate, Zeri",79,4.16,"Armorclad, Divinicorp, Draven, EdgeRunner, Galio, Overlord, Renekton, Sejuani, Swift, TwistedFate, Zeri"
2,13,"Armorclad, BallisTek, Divinicorp, Draven, EdgeRunner, Galio, Overlord, Renekton, Sejuani, Swift, Virus, Zac, Zeri",79,4.16,"Armorclad, Divinicorp, Draven, EdgeRunner, Galio, Overlord, Renekton, Sejuani, Swift, TwistedFate, Zeri"
4,13,"Armorclad, Divinicorp, Draven, EdgeRunner, Overlord, Renekton, Sejuani, Shyvana, Swift, TwistedFate, Zeri",79,4.16,"Armorclad, Divinicorp, Draven, EdgeRunner, Galio, Overlord, Renekton, Sejuani, Swift, TwistedFate, Zeri"
3,13,"Armorclad, Divinicorp, EdgeRunner, Jhin, Marksman, Mordekaiser, Overlord, Renekton, Sejuani, Shyvana, Swift, Techie, Virus, Zac, Zeri",79,4.16,"Armorclad, Divinicorp, Draven, EdgeRunner, Galio, Overlord, Renekton, Sejuani, Swift, TwistedFate, Zeri"
4,13,"Armorclad, Divinicorp, Draven, EdgeRunner, Galio, Overlord, Renekton, Sejuani, Swift, TwistedFate, Zeri",79,4.16,"Armorclad, Divinicorp, Draven, EdgeRunner, Galio, Overlord, Renekton, Sejuani, Swift, TwistedFate, Zeri"
3,14,"Armorclad, Aurora, Elise, HotRod, Jarvan, Jhin, Marksman, MissFortune, Sejuani, Shyvana, SummonLevel4, Techie, Thirsty, Viego, ViegoUniqueTrait, Virus, Zac",40,4.38,"Armorclad, EdgeRunner, Elise, HotRod, Jhin, Marksman, Naafiri, Sejuani, Shyvana, SummonLevel4, Supercharge, Thirsty"
3,14,"Armorclad, Cyberboss, Divinicorp, Elise, HotRod, Kobuko, Shyvana, SummonLevel4, Techie, Thirsty, Veigar, Ziggs",40,4.38,"Armorclad, EdgeRunner, Elise, HotRod, Jhin, Marksman, Naafiri, Sejuani, Shyvana, SummonLevel4, Supercharge, Thirsty"
6,14,"Armorclad, Divinicorp, EdgeRunner, Elise, HotRod, Jhin, Marksman, Naafiri, Shyvana, SummonLevel4, Supercharge, Thirsty",40,4.38,"Armorclad, EdgeRunner, Elise, HotRod, Jhin, Marksman, Naafiri, Sejuani, Shyvana, SummonLevel4, Supercharge, Thirsty"
4,14,"Armorclad, Aurora, Divinicorp, Elise, HotRod, Overlord, Renekton, Senna, Shyvana, Strong, SummonLevel4, Thirsty, Zed",40,4.38,"Armorclad, EdgeRunner, Elise, HotRod, Jhin, Marksman, Naafiri, Sejuani, Shyvana, SummonLevel4, Supercharge, Thirsty"
7,14,"Armorclad, Braum, Elise, HotRod, MissFortune, Mob, Shyvana, SummonLevel4, Swift, Thirsty, TwistedFate",40,4.38,"Armorclad, EdgeRunner, Elise, HotRod, Jhin, Marksman, Naafiri, Sejuani, Shyvana, SummonLevel4, Supercharge, Thirsty"
4,14,"Armorclad, EdgeRunner, Elise, HotRod, Jhin, Marksman, Mordekaiser, Sejuani, Shyvana, SummonLevel4, Techie, Thirsty",40,4.38,"Armorclad, EdgeRunner, Elise, HotRod, Jhin, Marksman, Naafiri, Sejuani, Shyvana, SummonLevel4, Supercharge, Thirsty"
5,14,"Armorclad, Cyberboss, Elise, HotRod, MissFortune, Shyvana, SummonLevel4, Techie, Thirsty, Veigar",40,4.38,"Armorclad, EdgeRunner, Elise, HotRod, Jhin, Marksman, Naafiri, Sejuani, Shyvana, SummonLevel4, Supercharge, Thirsty"
8,14,"Armorclad, EdgeRunner, Elise, HotRod, Jhin, Marksman, Naafiri, Sejuani, Shyvana, SummonLevel4, Supercharge, Thirsty",40,4.38,"Armorclad, EdgeRunner, Elise, HotRod, Jhin, Marksman, Naafiri, Sejuani, Shyvana, SummonLevel4, Supercharge, Thirsty"
3,14,"Armorclad, Aurora, Divinicorp, Elise, HotRod, MissFortune, Sejuani, Shyvana, SummonLevel4, Thirsty, Virus, Zac",40,4.38,"Armorclad, EdgeRunner, Elise, HotRod, Jhin, Marksman, Naafiri, Sejuani, Shyvana, SummonLevel4, Supercharge, Thirsty"
4,14,"Armorclad, Aurora, Divinicorp, Elise, Galio, HotRod, MissFortune, Shyvana, SummonLevel4, Summon_Turret, Thirsty",40,4.38,"Armorclad, EdgeRunner, Elise, HotRod, Jhin, Marksman, Naafiri, Sejuani, Shyvana, SummonLevel4, Supercharge, Thirsty"
6,14,"Armorclad, EdgeRunner, Elise, HotRod, Jhin, Marksman, Shyvana, SummonLevel4, Swift, Thirsty, Zeri",40,4.38,"Armorclad, EdgeRunner, Elise, HotRod, Jhin, Marksman, Naafiri, Sejuani, Shyvana, SummonLevel4, Supercharge, Thirsty"
3,14,"Armorclad, Aurora, EdgeRunner, Elise, HotRod, Jhin, Marksman, MissFortune, Sejuani, Shyvana, SummonLevel4, Thirsty",40,4.38,"Armorclad, EdgeRunner, Elise, HotRod, Jhin, Marksman, Naafiri, Sejuani, Shyvana, SummonLevel4, Supercharge, Thirsty"
3,14,"Annie, Armorclad, Aurora, Bruiser, Divinicorp, EdgeRunner, Elise, HotRod, Immortal, Jarvan, Jhin, Marksman, Mordekaiser, Overlord, Renekton, Shyvana, SummonLevel4, Supercharge, Swift, Techie, Thirsty, Vanguard, Zeri",40,4.38,"Armorclad, EdgeRunner, Elise, HotRod, Jhin, Marksman, Naafiri, Sejuani, Shyvana, SummonLevel4, Supercharge, Thirsty"
7,14,"Annie, Elise, HotRod, Naafiri, Samira, Shyvana, SummonLevel4, Supercharge, Virus, Yuumi, Zac",40,4.38,"Armorclad, EdgeRunner, Elise, HotRod, Jhin, Marksman, Naafiri, Sejuani, Shyvana, SummonLevel4, Supercharge, Thirsty"
3,14,"Armorclad, EdgeRunner, Elise, HotRod, Jhin, Marksman, MissFortune, Sejuani, Shyvana, SummonLevel4, Swift, Thirsty, Zeri",40,4.38,"Armorclad, EdgeRunner, Elise, HotRod, Jhin, Marksman, Naafiri, Sejuani, Shyvana, SummonLevel4, Supercharge, Thirsty"
6,14,"Divinicorp, Elise, HotRod, Jhin, Marksman, MissFortune, Sejuani, Shyvana, SummonLevel4, Techie, Thirsty, Viego, ViegoUniqueTrait",40,4.38,"Armorclad, EdgeRunner, Elise, HotRod, Jhin, Marksman, Naafiri, Sejuani, Shyvana, SummonLevel4, Supercharge, Thirsty"
4,14,"Armorclad, EdgeRunner, Elise, HotRod, Jhin, Marksman, Mordekaiser, Naafiri, Sejuani, Shyvana, SummonLevel4, Supercharge, Swift, Techie, Thirsty, Zeri",40,4.38,"Armorclad, EdgeRunner, Elise, HotRod, Jhin, Marksman, Naafiri, Sejuani, Shyvana, SummonLevel4, Supercharge, Thirsty"
2,14,"Armorclad, Aurora, EdgeRunner, Elise, HotRod, Jhin, Marksman, MissFortune, Mordekaiser, Sejuani, Shyvana, SummonLevel4, Techie, Thirsty",40,4.38,"Armorclad, EdgeRunner, Elise, HotRod, Jhin, Marksman, Naafiri, Sejuani, Shyvana, SummonLevel4, Supercharge, Thirsty"
